"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error"
"S001","MullerLyer",-0.045,-24,"stimuli/MullerLyer_-24.000_-0.0450.png","B",1,206895,0.335,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.37364,30,"stimuli/MullerLyer_30.0000_0.37364.png","B",2,208302,0.319,"ArrowUp","arrowup",0
"S001","MullerLyer",0.37364,-24,"stimuli/MullerLyer_-24.000_0.37364.png","B",3,209479,0.291,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.1337,-6,"stimuli/MullerLyer_-6.0000_-0.1337.png","B",4,210715,0.259,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.24183,-18,"stimuli/MullerLyer_-18.000_0.24183.png","B",5,211936,0.385,"ArrowUp","arrowup",0
"S001","MullerLyer",0.1337,-18,"stimuli/MullerLyer_-18.000_0.13370.png","B",6,213036,0.46,"ArrowDown","arrowup",0
"S001","MullerLyer",0.045,6,"stimuli/MullerLyer_6.00000_0.04500.png","B",7,214484,0.708,"ArrowUp","arrowup",0
"S001","MullerLyer",0.045,12,"stimuli/MullerLyer_12.0000_0.04500.png","B",8,216153,0.225,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.24183,-30,"stimuli/MullerLyer_-30.000_-0.24183.png","B",9,217037,0.409,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.37364,30,"stimuli/MullerLyer_30.0000_-0.37364.png","B",10,218120,0.337,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.045,-6,"stimuli/MullerLyer_-6.0000_0.04500.png","B",11,219238,0.323,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.24183,-6,"stimuli/MullerLyer_-6.0000_-0.24183.png","B",12,220310,0.411,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.045,-6,"stimuli/MullerLyer_-6.0000_-0.0450.png","B",13,221342,0.479,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.24183,18,"stimuli/MullerLyer_18.0000_0.24183.png","B",14,222691,0.426,"ArrowUp","arrowup",0
"S001","MullerLyer",0.045,-24,"stimuli/MullerLyer_-24.000_0.04500.png","B",15,223852,0.241,"ArrowUp","arrowup",0
"S001","MullerLyer",0.24183,-12,"stimuli/MullerLyer_-12.000_0.24183.png","B",16,224846,0.124,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.1337,-18,"stimuli/MullerLyer_-18.000_-0.1337.png","B",17,225932,0.148,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.24183,18,"stimuli/MullerLyer_18.0000_-0.24183.png","B",18,226777,0.247,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.37364,-18,"stimuli/MullerLyer_-18.000_0.37364.png","B",19,228045,0.261,"ArrowDown","arrowup",0
"S001","MullerLyer",0.045,18,"stimuli/MullerLyer_18.0000_0.04500.png","B",20,229319,0.027,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.37364,-24,"stimuli/MullerLyer_-24.000_-0.37364.png","B",21,230327,0.058,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.045,-30,"stimuli/MullerLyer_-30.000_0.04500.png","B",22,231073,0.38,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.24183,24,"stimuli/MullerLyer_24.0000_-0.24183.png","B",23,232554,0.269,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.24183,12,"stimuli/MullerLyer_12.0000_-0.24183.png","B",24,233803,0.194,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.37364,18,"stimuli/MullerLyer_18.0000_0.37364.png","B",25,234658,0.368,"ArrowUp","arrowup",0
"S001","MullerLyer",0.1337,-6,"stimuli/MullerLyer_-6.0000_0.13370.png","B",26,235913,0.239,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.045,24,"stimuli/MullerLyer_24.0000_-0.0450.png","B",27,237209,0.196,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.24183,-6,"stimuli/MullerLyer_-6.0000_0.24183.png","B",28,238199,0.444,"ArrowUp","arrowup",0
"S001","MullerLyer",0.1337,24,"stimuli/MullerLyer_24.0000_0.13370.png","B",29,239445,0.336,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.24183,-24,"stimuli/MullerLyer_-24.000_-0.24183.png","B",30,240612,0.224,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.1337,24,"stimuli/MullerLyer_24.0000_-0.1337.png","B",31,241803,0.518,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.37364,-6,"stimuli/MullerLyer_-6.0000_0.37364.png","B",32,243332,0.313,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.24183,-12,"stimuli/MullerLyer_-12.000_-0.24183.png","B",33,244710,0.513,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.37364,-12,"stimuli/MullerLyer_-12.000_0.37364.png","B",34,246250,0.265,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.24183,6,"stimuli/MullerLyer_6.00000_-0.24183.png","B",35,247401,0.213,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.37364,-30,"stimuli/MullerLyer_-30.000_0.37364.png","B",36,248545,0.116,"ArrowUp","arrowup",0
"S001","MullerLyer",0.1337,-12,"stimuli/MullerLyer_-12.000_0.13370.png","B",37,249456,0.224,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.1337,-30,"stimuli/MullerLyer_-30.000_-0.1337.png","B",38,250624,0.033,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.24183,6,"stimuli/MullerLyer_6.00000_0.24183.png","B",39,251409,0.235,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.37364,-30,"stimuli/MullerLyer_-30.000_-0.37364.png","B",40,252662,0.443,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.045,-18,"stimuli/MullerLyer_-18.000_-0.0450.png","B",41,253944,0.214,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.045,-12,"stimuli/MullerLyer_-12.000_-0.0450.png","B",42,255259,0.302,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.045,12,"stimuli/MullerLyer_12.0000_-0.0450.png","B",43,256181,0.266,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.1337,6,"stimuli/MullerLyer_6.00000_0.13370.png","B",44,257206,0.268,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.37364,6,"stimuli/MullerLyer_6.00000_-0.37364.png","B",45,258527,0.262,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.37364,-6,"stimuli/MullerLyer_-6.0000_-0.37364.png","B",46,259640,0.139,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.1337,18,"stimuli/MullerLyer_18.0000_0.13370.png","B",47,260416,0.262,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.1337,6,"stimuli/MullerLyer_6.00000_-0.1337.png","B",48,261323,0.481,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.045,30,"stimuli/MullerLyer_30.0000_-0.0450.png","B",49,262899,0.873,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.24183,30,"stimuli/MullerLyer_30.0000_-0.24183.png","B",50,264634,8.75,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.1337,30,"stimuli/MullerLyer_30.0000_0.13370.png","B",51,274170,0.439,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.37364,-18,"stimuli/MullerLyer_-18.000_-0.37364.png","B",52,275716,0.717,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.1337,-30,"stimuli/MullerLyer_-30.000_0.13370.png","B",53,277240,0.52,"ArrowDown","arrowup",0
"S001","MullerLyer",0.37364,24,"stimuli/MullerLyer_24.0000_0.37364.png","B",54,278839,0.118,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.1337,30,"stimuli/MullerLyer_30.0000_-0.1337.png","B",55,279903,0.323,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.1337,-12,"stimuli/MullerLyer_-12.000_-0.1337.png","B",56,280944,0.235,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.37364,12,"stimuli/MullerLyer_12.0000_-0.37364.png","B",57,282035,0.205,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.1337,-24,"stimuli/MullerLyer_-24.000_-0.1337.png","B",58,282857,0.242,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.24183,12,"stimuli/MullerLyer_12.0000_0.24183.png","B",59,283925,0.072,"ArrowUp","arrowup",0
"S001","MullerLyer",0.045,30,"stimuli/MullerLyer_30.0000_0.04500.png","B",60,284901,0.566,"ArrowUp","arrowup",0
"S001","MullerLyer",0.1337,-24,"stimuli/MullerLyer_-24.000_0.13370.png","B",61,286489,0.242,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.045,6,"stimuli/MullerLyer_6.00000_-0.0450.png","B",62,287423,0.432,"ArrowUp","arrowdown",0
"S001","MullerLyer",-0.1337,12,"stimuli/MullerLyer_12.0000_-0.1337.png","B",63,288581,0.248,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.045,-12,"stimuli/MullerLyer_-12.000_0.04500.png","B",64,289857,0.382,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.37364,18,"stimuli/MullerLyer_18.0000_-0.37364.png","B",65,290926,0.299,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.37364,12,"stimuli/MullerLyer_12.0000_0.37364.png","B",66,292292,0.206,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.045,-30,"stimuli/MullerLyer_-30.000_-0.0450.png","B",67,293300,0.551,"ArrowDown","arrowdown",0
"S001","MullerLyer",0.1337,12,"stimuli/MullerLyer_12.0000_0.13370.png","B",68,294807,0.174,"ArrowDown","arrowup",0
"S001","MullerLyer",0.24183,24,"stimuli/MullerLyer_24.0000_0.24183.png","B",69,295942,1.022,"ArrowUp","arrowup",0
"S001","MullerLyer",0.24183,-24,"stimuli/MullerLyer_-24.000_0.24183.png","B",70,297785,0.322,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.1337,18,"stimuli/MullerLyer_18.0000_-0.1337.png","B",71,298763,0.553,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.24183,-30,"stimuli/MullerLyer_-30.000_0.24183.png","B",72,300098,0.056,"ArrowUp","arrowup",0
"S001","MullerLyer",-0.37364,24,"stimuli/MullerLyer_24.0000_-0.37364.png","B",73,300821,0.505,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.37364,6,"stimuli/MullerLyer_6.00000_0.37364.png","B",74,302071,0.2,"ArrowDown","arrowup",0
"S001","MullerLyer",-0.045,18,"stimuli/MullerLyer_18.0000_-0.0450.png","B",75,303377,0.668,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.37364,-12,"stimuli/MullerLyer_-12.000_-0.37364.png","B",76,304825,0.45,"ArrowDown","arrowdown",0
"S001","MullerLyer",-0.24183,-18,"stimuli/MullerLyer_-18.000_-0.24183.png","B",77,306209,0.542,"ArrowUp","arrowdown",0
"S001","MullerLyer",0.24183,30,"stimuli/MullerLyer_30.0000_0.24183.png","B",78,307416,0.657,"ArrowDown","arrowup",0
"S001","MullerLyer",0.045,-18,"stimuli/MullerLyer_-18.000_0.04500.png","B",79,308992,0.532,"ArrowUp","arrowup",0
"S001","MullerLyer",0.045,24,"stimuli/MullerLyer_24.0000_0.04500.png","B",80,310600,0.167,"ArrowUp","arrowup",0
"S001","Ebbinghaus",-0.41515,-0.9,"stimuli/Ebbinghaus_-0.9000_-0.41515.png","B",1,316009,0.276,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.2687,-1.5,"stimuli/Ebbinghaus_-1.5000_0.26870.png","B",2,317250,0.246,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.41515,0.6,"stimuli/Ebbinghaus_0.60000_-0.41515.png","B",3,318109,0.315,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.14856,-1.5,"stimuli/Ebbinghaus_-1.5000_-0.14856.png","B",4,319315,0.238,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.2687,-1.2,"stimuli/Ebbinghaus_-1.2000_-0.2687.png","B",5,320460,0.031,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.05,-1.2,"stimuli/Ebbinghaus_-1.2000_0.05000.png","B",6,321354,0.012,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.05,-0.3,"stimuli/Ebbinghaus_-0.3000_0.05000.png","B",7,322234,0.234,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.41515,-0.3,"stimuli/Ebbinghaus_-0.3000_0.41515.png","B",8,323466,0.061,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.41515,0.3,"stimuli/Ebbinghaus_0.30000_0.41515.png","B",9,324583,0.038,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.05,-1.2,"stimuli/Ebbinghaus_-1.2000_-0.0500.png","B",10,325716,0.529,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.14856,-0.3,"stimuli/Ebbinghaus_-0.3000_-0.14856.png","B",11,326961,0.288,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.05,-1.5,"stimuli/Ebbinghaus_-1.5000_-0.0500.png","B",12,328014,0.367,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.14856,-0.6,"stimuli/Ebbinghaus_-0.6000_0.14856.png","B",13,329051,0.212,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.2687,0.6,"stimuli/Ebbinghaus_0.60000_-0.2687.png","B",14,330362,0.305,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.14856,1.2,"stimuli/Ebbinghaus_1.20000_0.14856.png","B",15,331401,0.318,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.14856,0.6,"stimuli/Ebbinghaus_0.60000_-0.14856.png","B",16,332674,0.289,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.41515,-1.2,"stimuli/Ebbinghaus_-1.2000_-0.41515.png","B",17,333774,0.464,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.05,0.6,"stimuli/Ebbinghaus_0.60000_0.05000.png","B",18,335174,0.162,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.2687,-0.9,"stimuli/Ebbinghaus_-0.9000_-0.2687.png","B",19,336065,0.328,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.05,0.3,"stimuli/Ebbinghaus_0.30000_0.05000.png","B",20,337430,0.257,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.2687,-0.3,"stimuli/Ebbinghaus_-0.3000_0.26870.png","B",21,338702,0.217,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.2687,-1.5,"stimuli/Ebbinghaus_-1.5000_-0.2687.png","B",22,339659,0.285,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.2687,0.9,"stimuli/Ebbinghaus_0.90000_-0.2687.png","B",23,340774,0.395,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.41515,-0.9,"stimuli/Ebbinghaus_-0.9000_0.41515.png","B",24,342183,0.938,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.14856,0.9,"stimuli/Ebbinghaus_0.90000_-0.14856.png","B",25,343745,1.419,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.2687,-0.3,"stimuli/Ebbinghaus_-0.3000_-0.2687.png","B",26,345993,0.536,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.05,0.3,"stimuli/Ebbinghaus_0.30000_-0.0500.png","B",27,347495,0.536,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.41515,0.6,"stimuli/Ebbinghaus_0.60000_0.41515.png","B",28,349014,0.301,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.05,1.5,"stimuli/Ebbinghaus_1.50000_0.05000.png","B",29,350188,0.382,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.14856,-0.6,"stimuli/Ebbinghaus_-0.6000_-0.14856.png","B",30,351547,0.272,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.41515,1.5,"stimuli/Ebbinghaus_1.50000_0.41515.png","B",31,352817,0.338,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.41515,-1.5,"stimuli/Ebbinghaus_-1.5000_0.41515.png","B",32,354150,0.597,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.2687,-0.6,"stimuli/Ebbinghaus_-0.6000_0.26870.png","B",33,355483,0.369,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.14856,-1.5,"stimuli/Ebbinghaus_-1.5000_0.14856.png","B",34,356607,0.237,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.14856,0.3,"stimuli/Ebbinghaus_0.30000_0.14856.png","B",35,357772,0.472,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.14856,-0.3,"stimuli/Ebbinghaus_-0.3000_0.14856.png","B",36,359074,0.265,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.2687,0.3,"stimuli/Ebbinghaus_0.30000_-0.2687.png","B",37,360085,0.259,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.41515,0.3,"stimuli/Ebbinghaus_0.30000_-0.41515.png","B",38,361135,0.257,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.2687,0.3,"stimuli/Ebbinghaus_0.30000_0.26870.png","B",39,362256,0.182,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.41515,-0.3,"stimuli/Ebbinghaus_-0.3000_-0.41515.png","B",40,363265,0.466,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.2687,1.2,"stimuli/Ebbinghaus_1.20000_-0.2687.png","B",41,364595,0.55,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.05,-0.9,"stimuli/Ebbinghaus_-0.9000_0.05000.png","B",42,365882,0.254,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.14856,-1.2,"stimuli/Ebbinghaus_-1.2000_-0.14856.png","B",43,367231,0.936,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.2687,-0.9,"stimuli/Ebbinghaus_-0.9000_0.26870.png","B",44,368945,0.408,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.05,-0.6,"stimuli/Ebbinghaus_-0.6000_0.05000.png","B",45,370310,0.173,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.41515,1.2,"stimuli/Ebbinghaus_1.20000_-0.41515.png","B",46,371150,0.289,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.41515,0.9,"stimuli/Ebbinghaus_0.90000_0.41515.png","B",47,372189,0.237,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.05,0.9,"stimuli/Ebbinghaus_0.90000_-0.0500.png","B",48,373065,0.365,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.41515,-0.6,"stimuli/Ebbinghaus_-0.6000_0.41515.png","B",49,374205,0.324,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.41515,1.2,"stimuli/Ebbinghaus_1.20000_0.41515.png","B",50,375499,0.14,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.2687,-0.6,"stimuli/Ebbinghaus_-0.6000_-0.2687.png","B",51,376606,0.349,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.14856,-0.9,"stimuli/Ebbinghaus_-0.9000_-0.14856.png","B",52,377640,0.396,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.2687,0.9,"stimuli/Ebbinghaus_0.90000_0.26870.png","B",53,379010,0.168,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.14856,1.5,"stimuli/Ebbinghaus_1.50000_0.14856.png","B",54,379912,0.168,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.14856,0.6,"stimuli/Ebbinghaus_0.60000_0.14856.png","B",55,380866,0.24,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.2687,0.6,"stimuli/Ebbinghaus_0.60000_0.26870.png","B",56,381981,0.352,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.41515,0.9,"stimuli/Ebbinghaus_0.90000_-0.41515.png","B",57,383099,0.794,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.05,1.5,"stimuli/Ebbinghaus_1.50000_-0.0500.png","B",58,384865,0.459,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.14856,-1.2,"stimuli/Ebbinghaus_-1.2000_0.14856.png","B",59,386388,0.488,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.41515,-1.2,"stimuli/Ebbinghaus_-1.2000_0.41515.png","B",60,387673,0.695,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.2687,1.2,"stimuli/Ebbinghaus_1.20000_0.26870.png","B",61,389405,0.248,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.14856,1.2,"stimuli/Ebbinghaus_1.20000_-0.14856.png","B",62,390657,0.285,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.05,-0.3,"stimuli/Ebbinghaus_-0.3000_-0.0500.png","B",63,391814,0.346,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.41515,1.5,"stimuli/Ebbinghaus_1.50000_-0.41515.png","B",64,392860,0.35,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.14856,-0.9,"stimuli/Ebbinghaus_-0.9000_0.14856.png","B",65,394289,0.305,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.14856,0.3,"stimuli/Ebbinghaus_0.30000_-0.14856.png","B",66,395680,0.272,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.05,-1.5,"stimuli/Ebbinghaus_-1.5000_0.05000.png","B",67,396665,0.713,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.14856,0.9,"stimuli/Ebbinghaus_0.90000_0.14856.png","B",68,398106,0.252,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.05,1.2,"stimuli/Ebbinghaus_1.20000_0.05000.png","B",69,398969,0.277,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.05,0.9,"stimuli/Ebbinghaus_0.90000_0.05000.png","B",70,399900,0.15,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.2687,1.5,"stimuli/Ebbinghaus_1.50000_0.26870.png","B",71,400849,0.066,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.05,-0.6,"stimuli/Ebbinghaus_-0.6000_-0.0500.png","B",72,401947,0.32,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.05,0.6,"stimuli/Ebbinghaus_0.60000_-0.0500.png","B",73,402969,0.251,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.2687,1.5,"stimuli/Ebbinghaus_1.50000_-0.2687.png","B",74,404302,0.435,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.14856,1.5,"stimuli/Ebbinghaus_1.50000_-0.14856.png","B",75,405347,0.307,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.05,1.2,"stimuli/Ebbinghaus_1.20000_-0.0500.png","B",76,406599,0.176,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.41515,-0.6,"stimuli/Ebbinghaus_-0.6000_-0.41515.png","B",77,407754,0.171,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.05,-0.9,"stimuli/Ebbinghaus_-0.9000_-0.0500.png","B",78,408774,0.007,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.2687,-1.2,"stimuli/Ebbinghaus_-1.2000_0.26870.png","B",79,409749,0.292,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.41515,-1.5,"stimuli/Ebbinghaus_-1.5000_-0.41515.png","B",80,411039,0.275,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.03,27,"stimuli/VerticalHorizontal_27.0000_0.03000.png","B",1,438805,0.434,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.08913,27,"stimuli/VerticalHorizontal_27.0000_-0.08913.png","B",2,440264,0.294,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.24909,9,"stimuli/VerticalHorizontal_9.00000_0.24909.png","B",3,441570,0.32,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.08913,18,"stimuli/VerticalHorizontal_18.0000_-0.08913.png","B",4,442964,45.208,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.03,45,"stimuli/VerticalHorizontal_45.0000_0.03000.png","B",5,489198,0.158,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.03,-45,"stimuli/VerticalHorizontal_-45.000_-0.0300.png","B",6,490125,0.503,"ArrowRight","arrowright",0
